Subject No 10248Individual Scores: V 100 | C 97.96Overall score: 98.98
Subject No 14230Individual Scores: V 100 | C 73.82Overall score: 86.91

Subject No 12087Individual Scores: V 100 | C 73.48Overall score: 86.74

Subject No 3874Individual Scores: V 100 | C 73.01Overall score: 86.50

Subject No 16821Individual Scores: V 100 | C 72.92Overall score: 86.46

Subject No 11442Individual Scores: V 100 | C 72.62Overall score: 86.31

Subject No 13666Individual Scores: V 100 | C 72.56Overall score: 86.28

Subject No 11328Individual Scores: V 100 | C 72.34Overall score: 86.17

Subject No 23390Individual Scores: V 100 | C 72.34Overall score: 86.17

Subject No 19330Individual Scores: V 100 | C 72.22Overall score: 86.11

Subject No 8081Individual Scores: V 100 | C 71.93Overall score: 85.97

Subject No 6448Individual Scores: V 100 | C 71.88Overall score: 85.94

Subject No 13830Individual Scores: V 100 | C 71.78Overall score: 85.89

Subject No 7339Individual Scores: V 100 | C 71.63Overall score: 85.81

Subject No 9249Individual Scores: V 100 | C 71.53Overall score: 85.77

Subject No 11723Individual Scores: V 100 | C 71.46Overall score: 85.73

Subject No 5343Individual Scores: V 100 | C 71.29Overall score: 85.65

Subject No 24084Individual Scores: V 100 | C 71.23Overall score: 85.62

Subject No 15025Individual Scores: V 100 | C 71.18Overall score: 85.59

Subject No 10206Individual Scores: V 100 | C 70.9Overall score: 85.45

Subject No 22862Individual Scores: V 100 | C 70.83Overall score: 85.41

Subject No 6156Individual Scores: V 100 | C 70.83Overall score: 85.41

Subject No 4904Individual Scores: V 100 | C 70.76Overall score: 85.38

Subject No 2747Individual Scores: V 100 | C 70.65Overall score: 85.33

Subject No 5958Individual Scores: V 100 | C 70.6Overall score: 85.30

Subject No 23632Individual Scores: V 100 | C 70.46Overall score: 85.23

Subject No 9443Individual Scores: V 100 | C 69.66Overall score: 84.83

Subject No 18725Individual Scores: V 100 | C 69.6Overall score: 84.80

Subject No 24825Individual Scores: V 100 | C 69.53Overall score: 84.77

Subject No 21866Individual Scores: V 100 | C 69.51Overall score: 84.75

Subject No 11242Individual Scores: V 100 | C 69.44Overall score: 84.72

Subject No 12712Individual Scores: V 100 | C 69.44Overall score: 84.72

Subject No 16298Individual Scores: V 100 | C 69.44Overall score: 84.72

Subject No 18897Individual Scores: V 100 | C 69.44Overall score: 84.72

Subject No 3969Individual Scores: V 100 | C 69.44Overall score: 84.72

Subject No 14914Individual Scores: V 100 | C 69.22Overall score: 84.61

Subject No 21399Individual Scores: V 100 | C 69.11Overall score: 84.56

Subject No 4770Individual Scores: V 100 | C 69.1Overall score: 84.55

Subject No 13837Individual Scores: V 100 | C 69.05Overall score: 84.53

Subject No 20931Individual Scores: V 100 | C 68.89Overall score: 84.44

Subject No 11728Individual Scores: V 100 | C 68.75Overall score: 84.38

Subject No 23100Individual Scores: V 100 | C 68.63Overall score: 84.31

Subject No 14348Individual Scores: V 100 | C 68.06Overall score: 84.03

Subject No 24586Individual Scores: V 100 | C 67.98Overall score: 83.99

Subject No 20173Individual Scores: V 80 | C 87.89Overall score: 83.94

Subject No 12014Individual Scores: V 100 | C 67.78Overall score: 83.89

Subject No 4155Individual Scores: V 100 | C 67.71Overall score: 83.85

Subject No 19398Individual Scores: V 100 | C 67.4Overall score: 83.70

Subject No 6428Individual Scores: V 100 | C 67.36Overall score: 83.68

Subject No 12831Individual Scores: V 80 | C 87.09Overall score: 83.55

Subject No 14060Individual Scores: V 100 | C 66.67Overall score: 83.34

Subject No 15679Individual Scores: V 100 | C 66.67Overall score: 83.34

Subject No 24276Individual Scores: V 100 | C 66.67Overall score: 83.34

Subject No 7585Individual Scores: V 100 | C 66.67Overall score: 83.34

Subject No 3895Individual Scores: V 100 | C 66.6Overall score: 83.30

Subject No 10694Individual Scores: V 100 | C 66.5Overall score: 83.25

Subject No 19522Individual Scores: V 100 | C 66.1Overall score: 83.05

Subject No 11342Individual Scores: V 100 | C 65.97Overall score: 82.98

Subject No 22954Individual Scores: V 100 | C 65.97Overall score: 82.98

Subject No 13579Individual Scores: V 100 | C 65.81Overall score: 82.91

Subject No 23224Individual Scores: V 100 | C 65.64Overall score: 82.82

Subject No 9036Individual Scores: V 100 | C 65.49Overall score: 82.75

Subject No 16996Individual Scores: V 100 | C 65.47Overall score: 82.73

Subject No 11809Individual Scores: V 100 | C 65.28Overall score: 82.64

Subject No 19344Individual Scores: V 100 | C 65.28Overall score: 82.64

Subject No 23687Individual Scores: V 100 | C 65.15Overall score: 82.58

Subject No 6884Individual Scores: V 100 | C 65.14Overall score: 82.57

Subject No 16296Individual Scores: V 100 | C 65.05Overall score: 82.53

Subject No 5691Individual Scores: V 100 | C 64.98Overall score: 82.49

Subject No 12902Individual Scores: V 100 | C 64.93Overall score: 82.47

Subject No 20858Individual Scores: V 100 | C 64.95Overall score: 82.47

Subject No 3742Individual Scores: V 100 | C 64.74Overall score: 82.37

Subject No 13253Individual Scores: V 100 | C 64.58Overall score: 82.29

Subject No 8670Individual Scores: V 100 | C 64.49Overall score: 82.25

Subject No 12690Individual Scores: V 100 | C 64.48Overall score: 82.24

Subject No 21151Individual Scores: V 100 | C 64.43Overall score: 82.22

Subject No 14363Individual Scores: V 100 | C 64.24Overall score: 82.12

Subject No 6632Individual Scores: V 100 | C 63.19Overall score: 81.59

Subject No 19059Individual Scores: V 100 | C 63.02Overall score: 81.51

Subject No 2208Individual Scores: V 100 | C 62.85Overall score: 81.42

Subject No 3100Individual Scores: V 100 | C 62.78Overall score: 81.39

Subject No 20856Individual Scores: V 100 | C 62.7Overall score: 81.35

Subject No 10757Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 17800Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 22122Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 22520Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 3065Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 4392Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 4784Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 9782Individual Scores: V 100 | C 62.5Overall score: 81.25

Subject No 14048Individual Scores: V 100 | C 61.81Overall score: 80.91

Subject No 11559Individual Scores: V 100 | C 61.57Overall score: 80.78

Subject No 13212Individual Scores: V 100 | C 61.34Overall score: 80.67

Subject No 17086Individual Scores: V 100 | C 61.11Overall score: 80.56

Subject No 23475Individual Scores: V 100 | C 61.11Overall score: 80.56

Subject No 24235Individual Scores: V 100 | C 61.11Overall score: 80.56

Subject No 8452Individual Scores: V 100 | C 61.11Overall score: 80.56

Subject No 9030Individual Scores: V 100 | C 61.11Overall score: 80.56

Subject No 8532Individual Scores: V 100 | C 60.58Overall score: 80.29

Subject No 16258Individual Scores: V 100 | C 60.44Overall score: 80.22

Subject No 10257Individual Scores: V 100 | C 60.42Overall score: 80.21

Subject No 1860Individual Scores: V 100 | C 60.42Overall score: 80.21

Subject No 24677Individual Scores: V 100 | C 60.42Overall score: 80.21

Subject No 11538Individual Scores: V 100 | C 60.22Overall score: 80.11

Subject No 17651Individual Scores: V 100 | C 59.81Overall score: 79.91

Subject No 20256Individual Scores: V 100 | C 59.78Overall score: 79.89

Subject No 13628Individual Scores: V 100 | C 59.72Overall score: 79.86

Subject No 20132Individual Scores: V 100 | C 59.72Overall score: 79.86

Subject No 2830Individual Scores: V 100 | C 59.72Overall score: 79.86

Subject No 6891Individual Scores: V 100 | C 59.72Overall score: 79.86

Subject No 18958Individual Scores: V 100 | C 59.51Overall score: 79.75

Subject No 17850Individual Scores: V 100 | C 59.4Overall score: 79.70

Subject No 11762Individual Scores: V 100 | C 59.09Overall score: 79.55

Subject No 13593Individual Scores: V 100 | C 59.03Overall score: 79.52

Subject No 7101Individual Scores: V 100 | C 59.03Overall score: 79.52

Subject No 23238Individual Scores: V 100 | C 58.98Overall score: 79.49

Subject No 4966Individual Scores: V 100 | C 58.91Overall score: 79.45

Subject No 4843Individual Scores: V 100 | C 58.87Overall score: 79.44

Subject No 17190Individual Scores: V 100 | C 58.8Overall score: 79.40

Subject No 15191Individual Scores: V 100 | C 58.68Overall score: 79.34

Subject No 2921Individual Scores: V 100 | C 58.68Overall score: 79.34

Subject No 7230Individual Scores: V 100 | C 58.59Overall score: 79.30

Subject No 11643Individual Scores: V 100 | C 58.33Overall score: 79.16

Subject No 21706Individual Scores: V 100 | C 58.33Overall score: 79.16

Subject No 23837Individual Scores: V 100 | C 58.33Overall score: 79.16

Subject No 12013Individual Scores: V 100 | C 57.99Overall score: 79.00

Subject No 6069Individual Scores: V 100 | C 57.66Overall score: 78.83

Subject No 11702Individual Scores: V 100 | C 57.64Overall score: 78.82

Subject No 18054Individual Scores: V 100 | C 57.61Overall score: 78.81

Subject No 13733Individual Scores: V 100 | C 57.57Overall score: 78.78

Subject No 1616Individual Scores: V 100 | C 57.25Overall score: 78.62

Subject No 7996Individual Scores: V 100 | C 57.13Overall score: 78.56

Subject No 7095Individual Scores: V 100 | C 57.01Overall score: 78.50

Subject No 1578Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 15853Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 19851Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 20643Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 23707Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 24573Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 5865Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 5901Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 6497Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 9725Individual Scores: V 100 | C 56.94Overall score: 78.47

Subject No 9954Individual Scores: V 100 | C 56.74Overall score: 78.37

Subject No 14316Individual Scores: V 100 | C 56.6Overall score: 78.30

Subject No 14197Individual Scores: V 100 | C 56.25Overall score: 78.12

Subject No 11486Individual Scores: V 100 | C 56.23Overall score: 78.11

Subject No 8492Individual Scores: V 100 | C 56.04Overall score: 78.02

Subject No 6176Individual Scores: V 100 | C 55.95Overall score: 77.97

Subject No 19547Individual Scores: V 100 | C 55.9Overall score: 77.95

Subject No 10532Individual Scores: V 100 | C 55.83Overall score: 77.91

Subject No 11421Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 1552Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 21255Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 22019Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 2413Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 3639Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 4577Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 7327Individual Scores: V 100 | C 55.57Overall score: 77.78

Subject No 8498Individual Scores: V 100 | C 55.56Overall score: 77.78

Subject No 4328Individual Scores: V 100 | C 55.51Overall score: 77.75

Subject No 17047Individual Scores: V 100 | C 55.25Overall score: 77.62

Subject No 15770Individual Scores: V 100 | C 55.21Overall score: 77.61

Subject No 4618Individual Scores: V 100 | C 54.65Overall score: 77.33

Subject No 17957Individual Scores: V 100 | C 54.17Overall score: 77.09

Subject No 6533Individual Scores: V 100 | C 54.17Overall score: 77.09

Subject No 17002Individual Scores: V 100 | C 54.04Overall score: 77.02

Subject No 12810Individual Scores: V 100 | C 53.91Overall score: 76.95

Subject No 5392Individual Scores: V 100 | C 53.82Overall score: 76.91

Subject No 10174Individual Scores: V 100 | C 53.47Overall score: 76.73

Subject No 15411Individual Scores: V 100 | C 53.12Overall score: 76.56

Subject No 21835Individual Scores: V 100 | C 53.12Overall score: 76.56

Subject No 11085Individual Scores: V 100 | C 53.09Overall score: 76.55

Subject No 23657Individual Scores: V 100 | C 53.03Overall score: 76.52

Subject No 2846Individual Scores: V 100 | C 53.01Overall score: 76.50

Subject No 12167Individual Scores: V 100 | C 52.78Overall score: 76.39

Subject No 12501Individual Scores: V 100 | C 52.78Overall score: 76.39

Subject No 15832Individual Scores: V 100 | C 52.78Overall score: 76.39

Subject No 20624Individual Scores: V 100 | C 52.78Overall score: 76.39

Subject No 5124Individual Scores: V 100 | C 52.14Overall score: 76.07

Subject No 8559Individual Scores: V 100 | C 52.14Overall score: 76.07

Subject No 13463Individual Scores: V 100 | C 52.08Overall score: 76.04

Subject No 3792Individual Scores: V 100 | C 52.08Overall score: 76.04

Subject No 2718Individual Scores: V 100 | C 51.64Overall score: 75.82

Subject No 11432Individual Scores: V 100 | C 51.62Overall score: 75.81

Subject No 9403Individual Scores: V 100 | C 51.39Overall score: 75.69

Subject No 16040Individual Scores: V 100 | C 51.3Overall score: 75.65

Subject No 14078Individual Scores: V 100 | C 51.22Overall score: 75.61

Subject No 2100Individual Scores: V 100 | C 51.06Overall score: 75.53

Subject No 3250Individual Scores: V 100 | C 50.97Overall score: 75.48

Subject No 17764Individual Scores: V 100 | C 50.95Overall score: 75.47

Subject No 21460Individual Scores: V 100 | C 50.69Overall score: 75.34

Subject No 4916Individual Scores: V 100 | C 50.67Overall score: 75.34

Subject No 10531Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 10932Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 22624Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 5830Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 6024Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 9547Individual Scores: V 100 | C 50.0Overall score: 75.00

Subject No 7107Individual Scores: V 100 | C 49.65Overall score: 74.83

Subject No 2984Individual Scores: V 100 | C 49.38Overall score: 74.69

Subject No 3685Individual Scores: V 100 | C 49.31Overall score: 74.66

Subject No 6258Individual Scores: V 100 | C 49.31Overall score: 74.66

Subject No 18473Individual Scores: V 100 | C 49.07Overall score: 74.53

Subject No 23873Individual Scores: V 100 | C 48.96Overall score: 74.48

Subject No 21514Individual Scores: V 100 | C 48.68Overall score: 74.34

Subject No 10814Individual Scores: V 100 | C 48.61Overall score: 74.31

Subject No 2093Individual Scores: V 100 | C 48.61Overall score: 74.31

Subject No 21220Individual Scores: V 100 | C 48.61Overall score: 74.31

Subject No 24548Individual Scores: V 100 | C 48.5Overall score: 74.25

Subject No 6088Individual Scores: V 100 | C 48.38Overall score: 74.19

Subject No 1900Individual Scores: V 100 | C 48.33Overall score: 74.16

Subject No 4708Individual Scores: V 100 | C 48.26Overall score: 74.13

Subject No 15977Individual Scores: V 80 | C 67.97Overall score: 73.98

Subject No 17667Individual Scores: V 100 | C 47.96Overall score: 73.98

Subject No 22266Individual Scores: V 100 | C 47.5Overall score: 73.75

Subject No 18737Individual Scores: V 100 | C 47.22Overall score: 73.61

Subject No 24344Individual Scores: V 100 | C 47.22Overall score: 73.61

Subject No 9976Individual Scores: V 100 | C 47.22Overall score: 73.61

Subject No 5564Individual Scores: V 100 | C 46.74Overall score: 73.37

Subject No 17717Individual Scores: V 100 | C 46.53Overall score: 73.27

Subject No 23779Individual Scores: V 80 | C 66.03Overall score: 73.02

Subject No 20865Individual Scores: V 100 | C 45.93Overall score: 72.97

Subject No 12869Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 13855Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 15841Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 18971Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 19529Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 21965Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 22626Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 8917Individual Scores: V 100 | C 45.83Overall score: 72.91

Subject No 13839Individual Scores: V 100 | C 45.65Overall score: 72.83
